Month,Division,Line,Day Type,Reporting Category,Subcategory,Incidents
2025-01-01,A DIVISION,7,2,Infrastructure & Equipment,Other Infrastructure,2
2025-01-01,A DIVISION,7,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-01-01,A DIVISION,7,2,Infrastructure & Equipment,Propulsion,0
2025-01-01,A DIVISION,7,2,Infrastructure & Equipment,Rail and Roadbed,0
2025-01-01,A DIVISION,7,2,Infrastructure & Equipment,Service Delivery,2
2025-01-01,A DIVISION,7,2,Infrastructure & Equipment,Signal Modernization Capital Project,1
2025-01-01,A DIVISION,7,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-01-01,A DIVISION,7,2,Operating Conditions,Other Operating Environment,0
2025-01-01,A DIVISION,7,2,Operating Conditions,Service Management,0
2025-01-01,A DIVISION,7,2,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-01-01,A DIVISION,7,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-01-01,A DIVISION,7,2,Planned ROW Work,Other Planned ROW Work,0
2025-01-01,A DIVISION,7,2,Planned ROW Work,Subways Maintenance,11
2025-01-01,A DIVISION,7,2,Planned ROW Work,Work Equipment,1
2025-01-01,A DIVISION,7,2,Police & Medical,Persons on Roadbed,1
2025-01-01,A DIVISION,7,2,Police & Medical,"Public Conduct, Crime, Police Response",11
2025-01-01,A DIVISION,7,2,Police & Medical,Sick/Injured Customer,0
2025-01-01,A DIVISION,S 42nd,1,,,0
2025-01-01,A DIVISION,S 42nd,1,Crew Availability,Crew Availability,0
2025-01-01,A DIVISION,S 42nd,1,External Factors,External Agency or Utility,0
2025-01-01,A DIVISION,S 42nd,1,External Factors,External Debris on Roadbed,0
2025-01-01,A DIVISION,S 42nd,1,External Factors,Inclement Weather,0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Braking,0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Door-Related,0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Other - CE,0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Other - Sig,0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Other Infrastructure,0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Other Internal Disruptions,0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Propulsion,0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Rail and Roadbed,0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Service Delivery,0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-01-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-01-01,A DIVISION,S 42nd,1,Operating Conditions,Other Operating Environment,0
2025-01-01,A DIVISION,S 42nd,1,Operating Conditions,Service Management,0
2025-01-01,A DIVISION,S 42nd,1,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-01-01,A DIVISION,S 42nd,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-01-01,A DIVISION,S 42nd,1,Planned ROW Work,Other Planned ROW Work,0
2025-01-01,A DIVISION,S 42nd,1,Planned ROW Work,Subways Maintenance,0
2025-01-01,A DIVISION,S 42nd,1,Planned ROW Work,Work Equipment,0
2025-01-01,A DIVISION,S 42nd,1,Police & Medical,Persons on Roadbed,0
2025-01-01,A DIVISION,S 42nd,1,Police & Medical,"Public Conduct, Crime, Police Response",1
2025-01-01,A DIVISION,S 42nd,1,Police & Medical,Sick/Injured Customer,0
2025-01-01,A DIVISION,S 42nd,2,,,0
2025-01-01,A DIVISION,S 42nd,2,Crew Availability,Crew Availability,1
2025-01-01,A DIVISION,S 42nd,2,External Factors,External Agency or Utility,0
2025-01-01,A DIVISION,S 42nd,2,External Factors,External Debris on Roadbed,0
2025-01-01,A DIVISION,S 42nd,2,External Factors,Inclement Weather,0
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Braking,0
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Door-Related,1
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Other - CE,0
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Other - Sig,0
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Other Infrastructure,0
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Propulsion,0
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Rail and Roadbed,0
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Service Delivery,0
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-01-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-01-01,A DIVISION,S 42nd,2,Operating Conditions,Other Operating Environment,0
2025-01-01,A DIVISION,S 42nd,2,Operating Conditions,Service Management,0
2025-01-01,A DIVISION,S 42nd,2,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-01-01,A DIVISION,S 42nd,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-01-01,A DIVISION,S 42nd,2,Planned ROW Work,Other Planned ROW Work,0
2025-01-01,A DIVISION,S 42nd,2,Planned ROW Work,Subways Maintenance,0
2025-01-01,A DIVISION,S 42nd,2,Planned ROW Work,Work Equipment,0
2025-01-01,A DIVISION,S 42nd,2,Police & Medical,Persons on Roadbed,0
2025-01-01,A DIVISION,S 42nd,2,Police & Medical,"Public Conduct, Crime, Police Response",1
2025-01-01,A DIVISION,S 42nd,2,Police & Medical,Sick/Injured Customer,0
2025-01-01,B DIVISION,A,1,,,0
2025-01-01,B DIVISION,A,1,Crew Availability,Crew Availability,12
2025-01-01,B DIVISION,A,1,External Factors,External Agency or Utility,25
2025-01-01,B DIVISION,A,1,External Factors,External Debris on Roadbed,2
2025-01-01,B DIVISION,A,1,External Factors,Inclement Weather,1
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,Braking,3
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,Door-Related,6
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,"Fire, Smoke, Debris",3
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,Other - CE,18
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,Other - Sig,21
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,Other Infrastructure,4
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,Other Internal Disruptions,1
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,Propulsion,8
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,Rail and Roadbed,9
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,Service Delivery,28
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-01-01,B DIVISION,A,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,4
2025-01-01,B DIVISION,A,1,Operating Conditions,Other Operating Environment,33
2025-01-01,B DIVISION,A,1,Operating Conditions,Service Management,0
2025-01-01,B DIVISION,A,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-01-01,B DIVISION,A,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-01-01,B DIVISION,A,1,Planned ROW Work,Other Planned ROW Work,0
2025-01-01,B DIVISION,A,1,Planned ROW Work,Subways Maintenance,50
2025-01-01,B DIVISION,A,1,Planned ROW Work,Work Equipment,10
2025-01-01,B DIVISION,A,1,Police & Medical,Persons on Roadbed,1
2025-01-01,B DIVISION,A,1,Police & Medical,"Public Conduct, Crime, Police Response",78
2025-01-01,B DIVISION,A,1,Police & Medical,Sick/Injured Customer,18
2025-01-01,B DIVISION,A,2,,,0
2025-01-01,B DIVISION,A,2,Crew Availability,Crew Availability,8
2025-01-01,B DIVISION,A,2,External Factors,External Agency or Utility,11
2025-01-01,B DIVISION,A,2,External Factors,External Debris on Roadbed,2
2025-01-01,B DIVISION,A,2,External Factors,Inclement Weather,0
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,Braking,0
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,Door-Related,2
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,Other - CE,3
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,Other - Sig,4
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,Other Infrastructure,2
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,Propulsion,1
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,Rail and Roadbed,2
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,Service Delivery,10
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-01-01,B DIVISION,A,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-01-01,B DIVISION,A,2,Operating Conditions,Other Operating Environment,13
2025-01-01,B DIVISION,A,2,Operating Conditions,Service Management,0
2025-01-01,B DIVISION,A,2,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-01-01,B DIVISION,A,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-01-01,B DIVISION,A,2,Planned ROW Work,Other Planned ROW Work,0
2025-01-01,B DIVISION,A,2,Planned ROW Work,Subways Maintenance,19
2025-01-01,B DIVISION,A,2,Planned ROW Work,Work Equipment,4
2025-01-01,B DIVISION,A,2,Police & Medical,Persons on Roadbed,1
2025-01-01,B DIVISION,A,2,Police & Medical,"Public Conduct, Crime, Police Response",32
2025-01-01,B DIVISION,A,2,Police & Medical,Sick/Injured Customer,3
2025-01-01,B DIVISION,B,1,,,0
2025-01-01,B DIVISION,B,1,Crew Availability,Crew Availability,12
2025-01-01,B DIVISION,B,1,External Factors,External Agency or Utility,0
2025-01-01,B DIVISION,B,1,External Factors,External Debris on Roadbed,1
2025-01-01,B DIVISION,B,1,External Factors,Inclement Weather,0
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,Braking,10
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,Door-Related,6
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,"Fire, Smoke, Debris",3
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,Other - CE,7
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,Other - Sig,7
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,Other Infrastructure,1
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,Other Internal Disruptions,0
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,Propulsion,0
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,Rail and Roadbed,2
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,Service Delivery,15
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-01-01,B DIVISION,B,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-01-01,B DIVISION,B,1,Operating Conditions,Other Operating Environment,54
2025-01-01,B DIVISION,B,1,Operating Conditions,Service Management,0
2025-01-01,B DIVISION,B,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-01-01,B DIVISION,B,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-01-01,B DIVISION,B,1,Planned ROW Work,Other Planned ROW Work,0
2025-01-01,B DIVISION,B,1,Planned ROW Work,Subways Maintenance,14
2025-01-01,B DIVISION,B,1,Planned ROW Work,Work Equipment,2
2025-01-01,B DIVISION,B,1,Police & Medical,Persons on Roadbed,5
2025-01-01,B DIVISION,B,1,Police & Medical,"Public Conduct, Crime, Police Response",69
2025-01-01,B DIVISION,B,1,Police & Medical,Sick/Injured Customer,5
2025-01-01,B DIVISION,C,1,,,0
2025-01-01,B DIVISION,C,1,Crew Availability,Crew Availability,16
2025-01-01,B DIVISION,C,1,External Factors,External Agency or Utility,0
2025-01-01,B DIVISION,C,1,External Factors,External Debris on Roadbed,0
2025-01-01,B DIVISION,C,1,External Factors,Inclement Weather,0
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,Braking,4
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,Door-Related,3
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,"Fire, Smoke, Debris",3
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,Other - CE,8
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,Other - Sig,12
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,Other Infrastructure,0
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,Other Internal Disruptions,0
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,Propulsion,3
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,Rail and Roadbed,1
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,Service Delivery,9
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-01-01,B DIVISION,C,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-01-01,B DIVISION,C,1,Operating Conditions,Other Operating Environment,57
2025-01-01,B DIVISION,C,1,Operating Conditions,Service Management,0
2025-01-01,B DIVISION,C,1,Planned ROW Work,Capital Work - Other Planned ROW,5
2025-01-01,B DIVISION,C,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-01-01,B DIVISION,C,1,Planned ROW Work,Other Planned ROW Work,0
2025-01-01,B DIVISION,C,1,Planned ROW Work,Subways Maintenance,9
2025-01-01,B DIVISION,C,1,Planned ROW Work,Work Equipment,3
2025-01-01,B DIVISION,C,1,Police & Medical,Persons on Roadbed,2
2025-01-01,B DIVISION,C,1,Police & Medical,"Public Conduct, Crime, Police Response",73
2025-01-01,B DIVISION,C,1,Police & Medical,Sick/Injured Customer,10
2025-01-01,B DIVISION,C,2,,,0
2025-01-01,B DIVISION,C,2,Crew Availability,Crew Availability,2
2025-01-01,B DIVISION,C,2,External Factors,External Agency or Utility,0
2025-01-01,B DIVISION,C,2,External Factors,External Debris on Roadbed,0
2025-01-01,B DIVISION,C,2,External Factors,Inclement Weather,0
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,Braking,0
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,Door-Related,3
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,Other - CE,0
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,Other - Sig,3
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,Other Infrastructure,0
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,Propulsion,0
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,Rail and Roadbed,0
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,Service Delivery,3
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-01-01,B DIVISION,C,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,1
2025-01-01,B DIVISION,C,2,Operating Conditions,Other Operating Environment,9
2025-01-01,B DIVISION,C,2,Operating Conditions,Service Management,0
2025-01-01,B DIVISION,C,2,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-01-01,B DIVISION,C,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-01-01,B DIVISION,C,2,Planned ROW Work,Other Planned ROW Work,0
2025-01-01,B DIVISION,C,2,Planned ROW Work,Subways Maintenance,0
2025-01-01,B DIVISION,C,2,Planned ROW Work,Work Equipment,0
2025-01-01,B DIVISION,C,2,Police & Medical,Persons on Roadbed,0
2025-01-01,B DIVISION,C,2,Police & Medical,"Public Conduct, Crime, Police Response",13
2025-01-01,B DIVISION,C,2,Police & Medical,Sick/Injured Customer,3
2025-01-01,B DIVISION,D,1,,,0
2025-01-01,B DIVISION,D,1,Crew Availability,Crew Availability,24
2025-01-01,B DIVISION,D,1,External Factors,External Agency or Utility,0
2025-01-01,B DIVISION,D,1,External Factors,External Debris on Roadbed,1
2025-01-01,B DIVISION,D,1,External Factors,Inclement Weather,0
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,Braking,5
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,Door-Related,16
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,"Fire, Smoke, Debris",4
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,Other - CE,5
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,Other - Sig,21
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,Other Infrastructure,3
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,Other Internal Disruptions,1
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,Propulsion,4
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,Rail and Roadbed,6
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,Service Delivery,9
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-01-01,B DIVISION,D,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,1
2025-01-01,B DIVISION,D,1,Operating Conditions,Other Operating Environment,34
2025-01-01,B DIVISION,D,1,Operating Conditions,Service Management,0
2025-01-01,B DIVISION,D,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-01-01,B DIVISION,D,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-01-01,B DIVISION,D,1,Planned ROW Work,Other Planned ROW Work,0
2025-01-01,B DIVISION,D,1,Planned ROW Work,Subways Maintenance,45
2025-01-01,B DIVISION,D,1,Planned ROW Work,Work Equipment,21
2025-01-01,B DIVISION,D,1,Police & Medical,Persons on Roadbed,3
2025-01-01,B DIVISION,D,1,Police & Medical,"Public Conduct, Crime, Police Response",82
2025-01-01,B DIVISION,D,1,Police & Medical,Sick/Injured Customer,7
2025-01-01,B DIVISION,D,2,,,0
2025-01-01,B DIVISION,D,2,Crew Availability,Crew Availability,3
2025-01-01,B DIVISION,D,2,External Factors,External Agency or Utility,1
2025-01-01,B DIVISION,D,2,External Factors,External Debris on Roadbed,0
2025-01-01,B DIVISION,D,2,External Factors,Inclement Weather,0
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,Braking,2
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,Door-Related,2
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,Other - CE,2
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,Other - Sig,8
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,Other Infrastructure,1
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,Propulsion,1
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,Rail and Roadbed,1
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,Service Delivery,3
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-01-01,B DIVISION,D,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-01-01,B DIVISION,D,2,Operating Conditions,Other Operating Environment,13
2025-01-01,B DIVISION,D,2,Operating Conditions,Service Management,0
2025-01-01,B DIVISION,D,2,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-01-01,B DIVISION,D,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-01-01,B DIVISION,D,2,Planned ROW Work,Other Planned ROW Work,0
2025-01-01,B DIVISION,D,2,Planned ROW Work,Subways Maintenance,9
2025-01-01,B DIVISION,D,2,Planned ROW Work,Work Equipment,0
2025-01-01,B DIVISION,D,2,Police & Medical,Persons on Roadbed,2
2025-01-01,B DIVISION,D,2,Police & Medical,"Public Conduct, Crime, Police Response",21
2025-01-01,B DIVISION,D,2,Police & Medical,Sick/Injured Customer,3
2025-01-01,B DIVISION,E,1,,,0
2025-01-01,B DIVISION,E,1,Crew Availability,Crew Availability,9
2025-01-01,B DIVISION,E,1,External Factors,External Agency or Utility,0
2025-01-01,B DIVISION,E,1,External Factors,External Debris on Roadbed,0
2025-01-01,B DIVISION,E,1,External Factors,Inclement Weather,0
2025-01-01,B DIVISION,E,1,Infrastructure & Equipment,Braking,1
2025-01-01,B DIVISION,E,1,Infrastructure & Equipment,Door-Related,1
2025-01-01,B DIVISION,E,1,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2025-01-01,B DIVISION,E,1,Infrastructure & Equipment,Other - CE,3
2025-01-01,B DIVISION,E,1,Infrastructure & Equipment,Other - Sig,7
2025-01-01,B DIVISION,E,1,Infrastructure & Equipment,Other Infrastructure,5
